group,param,estimate
het_black_female,age,0.033594
het_black_female,anx,-0.30292199999999997
het_black_female,bmi_dif1,0.48066899999999996
het_black_female,bmi_dif2,-1.864259
het_black_female,bmi_diff,-0.048449
het_black_female,bmi_raw_post,-0.07961499999999999
het_black_female,bmi_raw_post1,0.530507
het_black_female,bmi_raw_post2,-1.3350739999999999
het_black_female,cd4n_entry,3.2116e-05
het_black_female,ckd,0.067749
het_black_female,dm,0.5742149999999999
het_black_female,dpr,0.190228
het_black_female,h1yy_time,-0.037575
het_black_female,hcv,-0.08816900000000001
het_black_female,intercept,285.727027
het_black_female,lipid,-0.009323999999999999
het_black_female,outcare,0.018394999999999998
het_black_female,smoking,0.284102
het_black_female,year,-0.144031
het_black_male,age,0.040139999999999995
het_black_male,anx,-0.22310700000000003
het_black_male,bmi_dif1,0.407461
het_black_male,bmi_dif2,-0.436774
het_black_male,bmi_diff,-0.21210700000000002
het_black_male,bmi_raw_post,-0.146612
het_black_male,bmi_raw_post1,0.9611870000000001
het_black_male,bmi_raw_post2,-2.741915
het_black_male,cd4n_entry,0.000169
het_black_male,ckd,-0.191865
het_black_male,dm,0.289199
het_black_male,dpr,-0.22311
het_black_male,h1yy_time,-0.09617300000000001
het_black_male,hcv,0.12165
het_black_male,intercept,291.408093
het_black_male,lipid,0.219594
het_black_male,outcare,0.596658
het_black_male,smoking,-0.242982
het_black_male,year,-0.145825
het_hisp_female,age,0.033594
het_hisp_female,anx,-0.30292199999999997
het_hisp_female,bmi_dif1,0.48066899999999996
het_hisp_female,bmi_dif2,-1.864259
het_hisp_female,bmi_diff,-0.048449
het_hisp_female,bmi_raw_post,-0.07961499999999999
het_hisp_female,bmi_raw_post1,0.530507
het_hisp_female,bmi_raw_post2,-1.3350739999999999
het_hisp_female,cd4n_entry,3.2116e-05
het_hisp_female,ckd,0.067749
het_hisp_female,dm,0.5742149999999999
het_hisp_female,dpr,0.190228
het_hisp_female,h1yy_time,-0.037575
het_hisp_female,hcv,-0.08816900000000001
het_hisp_female,intercept,285.727027
het_hisp_female,lipid,-0.009323999999999999
het_hisp_female,outcare,0.018394999999999998
het_hisp_female,smoking,0.284102
het_hisp_female,year,-0.144031
het_hisp_male,age,0.023106
het_hisp_male,anx,0.212286
het_hisp_male,bmi_dif1,0.361541
het_hisp_male,bmi_dif2,-1.31219
het_hisp_male,bmi_diff,0.012728
het_hisp_male,bmi_raw_post,0.351152
het_hisp_male,bmi_raw_post1,-1.195081
het_hisp_male,bmi_raw_post2,3.1548950000000002
het_hisp_male,cd4n_entry,-0.0006259999999999999
het_hisp_male,ckd,0.717132
het_hisp_male,dm,0.835625
het_hisp_male,dpr,-0.173463
het_hisp_male,h1yy_time,-0.003624
het_hisp_male,hcv,0.5823050000000001
het_hisp_male,intercept,50.30393
het_hisp_male,lipid,0.085691
het_hisp_male,outcare,0.460582
het_hisp_male,smoking,0.873566
het_hisp_male,year,-0.031921
het_white_female,age,0.033594
het_white_female,anx,-0.30292199999999997
het_white_female,bmi_dif1,0.48066899999999996
het_white_female,bmi_dif2,-1.864259
het_white_female,bmi_diff,-0.048449
