group,mortality_age_group,p
idu_hisp_female,6,0.00141296202222009
idu_hisp_female,7,0.0022903005279043998
idu_hisp_female,8,0.0035532710763303797
idu_hisp_female,9,0.0053455069729646
idu_hisp_female,10,0.00824477133279566
idu_hisp_female,11,0.013030370737362301
idu_hisp_female,12,0.0216769951862768
idu_hisp_female,13,0.0382484215663349
idu_hisp_male,0,0.0005682344341397769
idu_hisp_male,1,0.00116088426373395
idu_hisp_male,2,0.00126943353395361
idu_hisp_male,3,0.0013046662896517799
idu_hisp_male,4,0.00157450964440961
idu_hisp_male,5,0.0019111309769403602
idu_hisp_male,6,0.00278423912928866
idu_hisp_male,7,0.004276415840379581
idu_hisp_male,8,0.0066121856189201795
idu_hisp_male,9,0.009884221502726132
idu_hisp_male,10,0.0139555209987648
idu_hisp_male,11,0.020702577051020004
idu_hisp_male,12,0.0324163341669689
idu_hisp_male,13,0.053284329370462
idu_black_female,0,0.000365062317228247
idu_black_female,1,0.000642586703566721
idu_black_female,2,0.0009375704006042858
idu_black_female,3,0.0013046310205235701
idu_black_female,4,0.0018316538154212298
idu_black_female,5,0.00254632653648665
idu_black_female,6,0.0036369477500605898
idu_black_female,7,0.00549295263289407
idu_black_female,8,0.008286202445828401
idu_black_female,9,0.012042465660862402
idu_black_female,10,0.0165336583361536
idu_black_female,11,0.023402909550917103
idu_black_female,12,0.0348363225242818
idu_black_female,13,0.05469946067538361
idu_black_male,0,0.00117420117606795
idu_black_male,1,0.00206511894091856
idu_black_male,2,0.00241500084958042
idu_black_male,3,0.0028401764506277597
idu_black_male,4,0.0034333622935300806
idu_black_male,5,0.00440376392635305
idu_black_male,6,0.00591396506417204
idu_black_male,7,0.008810019625519491
idu_black_male,8,0.0135798011968611
idu_black_male,9,0.0204095652364737
idu_black_male,10,0.0287476188938753
idu_black_male,11,0.037202404002540296
idu_black_male,12,0.053519928722879105
idu_black_male,13,0.07784334203655349
idu_white_female,0,0.000300620234526627
idu_white_female,1,0.000513247201958424
idu_white_female,2,0.000732468727476626
idu_white_female,3,0.00102382973338998
idu_white_female,4,0.0013264575522999
idu_white_female,5,0.0017237076134169
idu_white_female,6,0.00251822863281348
idu_white_female,7,0.0037882443991925094
idu_white_female,8,0.005629752072961191
idu_white_female,9,0.00787834985488923
idu_white_female,10,0.011321795666798199
idu_white_female,11,0.0181297750050967
idu_white_female,12,0.030082948878667196
idu_white_female,13,0.05224366739543979
idu_white_male,0,0.000625433292316125
idu_white_male,1,0.00122067185468377
idu_white_male,2,0.0016601175081005799
idu_white_male,3,0.0020275468771098998
idu_white_male,4,0.00241514912171574
idu_white_male,5,0.0028474677112175903
idu_white_male,6,0.0039978461509394695
idu_white_male,7,0.006015613364554911
idu_white_male,8,0.009209175596079961
idu_white_male,9,0.013157641283901001
idu_white_male,10,0.018143154948204
idu_white_male,11,0.026489813590124697
idu_white_male,12,0.042027237959905796
idu_white_male,13,0.06953982360058128
