group,mortality_age_group,p
idu_hisp_female,6,0.0141296202222009
idu_hisp_female,7,0.022903005279044
idu_hisp_female,8,0.0355327107633038
idu_hisp_female,9,0.053455069729646
idu_hisp_female,10,0.08244771332795658
idu_hisp_female,11,0.13030370737362298
idu_hisp_female,12,0.216769951862768
idu_hisp_female,13,0.382484215663349
idu_hisp_male,0,0.005682344341397769
idu_hisp_male,1,0.011608842637339502
idu_hisp_male,2,0.0126943353395361
idu_hisp_male,3,0.013046662896517802
idu_hisp_male,4,0.0157450964440961
idu_hisp_male,5,0.019111309769403603
idu_hisp_male,6,0.027842391292886605
idu_hisp_male,7,0.042764158403795806
idu_hisp_male,8,0.0661218561892018
idu_hisp_male,9,0.09884221502726132
idu_hisp_male,10,0.139555209987648
idu_hisp_male,11,0.20702577051020005
idu_hisp_male,12,0.324163341669689
idu_hisp_male,13,0.53284329370462
idu_black_female,0,0.0036506231722824704
idu_black_female,1,0.00642586703566721
idu_black_female,2,0.00937570400604286
idu_black_female,3,0.013046310205235704
idu_black_female,4,0.0183165381542123
idu_black_female,5,0.0254632653648665
idu_black_female,6,0.0363694775006059
idu_black_female,7,0.0549295263289407
idu_black_female,8,0.08286202445828401
idu_black_female,9,0.12042465660862403
idu_black_female,10,0.165336583361536
idu_black_female,11,0.234029095509171
idu_black_female,12,0.34836322524281804
idu_black_female,13,0.5469946067538362
idu_black_male,0,0.0117420117606795
idu_black_male,1,0.0206511894091856
idu_black_male,2,0.0241500084958042
idu_black_male,3,0.028401764506277606
idu_black_male,4,0.0343336229353008
idu_black_male,5,0.04403763926353049
idu_black_male,6,0.0591396506417204
idu_black_male,7,0.08810019625519491
idu_black_male,8,0.135798011968611
idu_black_male,9,0.20409565236473698
idu_black_male,10,0.287476188938753
idu_black_male,11,0.37202404002540296
idu_black_male,12,0.535199287228791
idu_black_male,13,0.778433420365535
idu_white_female,0,0.00300620234526627
idu_white_female,1,0.00513247201958424
idu_white_female,2,0.007324687274766259
idu_white_female,3,0.0102382973338998
idu_white_female,4,0.013264575522999
idu_white_female,5,0.017237076134169
idu_white_female,6,0.025182286328134802
idu_white_female,7,0.03788244399192509
idu_white_female,8,0.0562975207296119
idu_white_female,9,0.0787834985488923
idu_white_female,10,0.11321795666798203
idu_white_female,11,0.18129775005096702
idu_white_female,12,0.30082948878667193
idu_white_female,13,0.522436673954398
idu_white_male,0,0.00625433292316125
idu_white_male,1,0.012206718546837698
idu_white_male,2,0.016601175081005802
idu_white_male,3,0.020275468771099002
idu_white_male,4,0.0241514912171574
idu_white_male,5,0.028474677112175904
idu_white_male,6,0.03997846150939469
idu_white_male,7,0.0601561336455491
idu_white_male,8,0.09209175596079963
idu_white_male,9,0.13157641283901
idu_white_male,10,0.18143154948204
idu_white_male,11,0.26489813590124694
idu_white_male,12,0.4202723795990579
idu_white_male,13,0.6953982360058129
